259;ORDER CLOSED;at_studio:0;day:0;hour:0
260;DETAILS ENTERED;at_studio:1;day:12;hour:7
260;PHOTOGRAPHER CHECKED IN;at_studio:1;day:12;hour:7
260;CONTACTED CUSTOMER;at_studio:1;day:12;hour:7
260;PHOTOS UPLOADED;at_studio:1;day:12;hour:7
260;CUSTOMER NOTIFIED OF GALLERY;at_studio:1;day:12;hour:7
260;ORDER PLACED;at_studio:1;day:12;hour:7
260;PHOTOS UPLOADED TO DROPBOX;at_studio:1;day:12;hour:7
260;INVOICE ISSUED;at_studio:1;day:12;hour:7
260;ORDER UPDATED;at_studio:1;day:12;hour:7
260;EMAIL LINK TO PHOTOS SENT;at_studio:1;day:12;hour:7
260;ORDER CLOSED;at_studio:1;day:12;hour:7
261;DETAILS ENTERED;at_studio:1;day:13;hour:0
261;PHOTOGRAPHER CHECKED IN;at_studio:1;day:13;hour:0
261;PHOTOS UPLOADED;at_studio:1;day:13;hour:0
261;CUSTOMER NOTIFIED OF GALLERY;at_studio:1;day:13;hour:0
261;ORDER PLACED;at_studio:1;day:13;hour:0
261;PHOTOS UPLOADED TO DROPBOX;at_studio:1;day:13;hour:0
261;INVOICE ISSUED;at_studio:1;day:13;hour:0
261;INVOICE REMINDER SENT;at_studio:1;day:13;hour:0
261;INSTORE PAYMENT PROCESSED;at_studio:1;day:13;hour:0
261;ORDER UPDATED;at_studio:1;day:13;hour:0
261;EMAIL LINK TO PHOTOS SENT;at_studio:1;day:13;hour:0
261;ORDER CLOSED;at_studio:1;day:13;hour:0
262;DETAILS ENTERED;at_studio:1;day:13;hour:0
262;DETAILS ENTERED;at_studio:1;day:13;hour:0
262;DETAILS ENTERED;at_studio:1;day:13;hour:0
262;PHOTOGRAPHER CHECKED IN;at_studio:1;day:13;hour:0
262;PHOTOS UPLOADED;at_studio:1;day:13;hour:0
262;CUSTOMER NOTIFIED OF GALLERY;at_studio:1;day:13;hour:0
262;ORDER PLACED;at_studio:1;day:13;hour:0
262;PHOTOS UPLOADED TO DROPBOX;at_studio:1;day:13;hour:0
262;INVOICE ISSUED;at_studio:1;day:13;hour:0
262;ORDER UPDATED;at_studio:1;day:13;hour:0
262;EMAIL LINK TO PHOTOS SENT;at_studio:1;day:13;hour:0
262;ORDER CLOSED;at_studio:1;day:13;hour:0
263;DETAILS ENTERED;at_studio:1;day:13;hour:1
263;PHOTOGRAPHER CHECKED IN;at_studio:1;day:13;hour:1
263;PHOTOS UPLOADED;at_studio:1;day:13;hour:1
263;CUSTOMER NOTIFIED OF GALLERY;at_studio:1;day:13;hour:1
263;ORDER PLACED;at_studio:1;day:13;hour:1
263;CUSTOMER ASKED FOR INFORMATION;at_studio:1;day:13;hour:1
263;PHOTOS EDITED;at_studio:1;day:13;hour:1
263;PHOTOS UPLOADED TO DROPBOX;at_studio:1;day:13;hour:1
263;INVOICE ISSUED;at_studio:1;day:13;hour:1
263;ORDER UPDATED;at_studio:1;day:13;hour:1
263;EMAIL LINK TO PHOTOS SENT;at_studio:1;day:13;hour:1
263;ORDER CLOSED;at_studio:1;day:13;hour:1
264;DETAILS ENTERED;at_studio:1;day:13;hour:1
264;PHOTOGRAPHER CHECKED IN;at_studio:1;day:13;hour:1
264;PHOTOS UPLOADED;at_studio:1;day:13;hour:1
264;CUSTOMER NOTIFIED OF GALLERY;at_studio:1;day:13;hour:1
264;ORDER PLACED;at_studio:1;day:13;hour:1
264;PHOTOS UPLOADED TO DROPBOX;at_studio:1;day:13;hour:1
264;INVOICE ISSUED;at_studio:1;day:13;hour:1
264;ORDER UPDATED;at_studio:1;day:13;hour:1
264;EMAIL LINK TO PHOTOS SENT;at_studio:1;day:13;hour:1
264;ORDER CLOSED;at_studio:1;day:13;hour:1
265;DETAILS ENTERED;at_studio:0;day:0;hour:0
265;PHOTOGRAPHER CHECKED IN;at_studio:0;day:0;hour:0
265;PHOTOS UPLOADED;at_studio:0;day:0;hour:0
265;CUSTOMER NOTIFIED OF GALLERY;at_studio:0;day:0;hour:0
265;ORDER PLACED;at_studio:0;day:0;hour:0
265;CUSTOMER ASKED FOR INFORMATION;at_studio:0;day:0;hour:0
265;PHOTOS EDITED;at_studio:0;day:0;hour:0
265;PHOTOS UPLOADED TO DROPBOX;at_studio:0;day:0;hour:0
265;INVOICE ISSUED;at_studio:0;day:0;hour:0
265;ORDER UPDATED;at_studio:0;day:0;hour:0
265;EMAIL LINK TO PHOTOS SENT;at_studio:0;day:0;hour:0
265;ORDER CLOSED;at_studio:0;day:0;hour:0
266;DETAILS ENTERED;at_studio:1;day:13;hour:2
266;PHOTOGRAPHER CHECKED IN;at_studio:1;day:13;hour:2
266;PHOTOS UPLOADED;at_studio:1;day:13;hour:2
266;CUSTOMER NOTIFIED OF GALLERY;at_studio:1;day:13;hour:2
266;ORDER PLACED;at_studio:1;day:13;hour:2
266;PHOTOS UPLOADED TO DROPBOX;at_studio:1;day:13;hour:2
266;INVOICE ISSUED;at_studio:1;day:13;hour:2
266;ORDER UPDATED;at_studio:1;day:13;hour:2
266;EMAIL LINK TO PHOTOS SENT;at_studio:1;day:13;hour:2
266;ORDER CLOSED;at_studio:1;day:13;hour:2
267;DETAILS ENTERED;at_studio:0;day:0;hour:0
267;PHOTOGRAPHER CHECKED IN;at_studio:0;day:0;hour:0
267;PHOTOS UPLOADED;at_studio:0;day:0;hour:0
267;CUSTOMER NOTIFIED OF GALLERY;at_studio:0;day:0;hour:0
267;ORDER PLACED;at_studio:0;day:0;hour:0
267;PHOTOS EDITED;at_studio:0;day:0;hour:0
267;PHOTOS UPLOADED TO DROPBOX;at_studio:0;day:0;hour:0
267;INVOICE ISSUED;at_studio:0;day:0;hour:0
267;ORDER UPDATED;at_studio:0;day:0;hour:0
267;EMAIL LINK TO PHOTOS SENT;at_studio:0;day:0;hour:0
267;ORDER CLOSED;at_studio:0;day:0;hour:0
268;DETAILS ENTERED;at_studio:0;day:0;hour:0
268;PHOTOGRAPHER CHECKED IN;at_studio:0;day:0;hour:0
268;PHOTOS UPLOADED;at_studio:0;day:0;hour:0
268;CUSTOMER NOTIFIED OF GALLERY;at_studio:0;day:0;hour:0
268;CUSTOMER REMINDED OF GALLERY;at_studio:0;day:0;hour:0
268;INVOICE ISSUED;at_studio:0;day:0;hour:0
268;INVOICE REMINDER SENT;at_studio:0;day:0;hour:0
268;ORDER UPDATED;at_studio:0;day:0;hour:0
268;FEE RECEIVED;at_studio:0;day:0;hour:0
268;ORDER CLOSED;at_studio:0;day:0;hour:0
269;DETAILS ENTERED;at_studio:1;day:13;hour:2
269;PHOTOGRAPHER CHECKED IN;at_studio:1;day:13;hour:2
269;PHOTOS UPLOADED;at_studio:1;day:13;hour:2
269;CUSTOMER NOTIFIED OF GALLERY;at_studio:1;day:13;hour:2
269;CUSTOMER REMINDED OF GALLERY;at_studio:1;day:13;hour:2
269;ORDER PLACED;at_studio:1;day:13;hour:2
269;PHOTOS EDITED;at_studio:1;day:13;hour:2
269;PHOTOS UPLOADED TO DROPBOX;at_studio:1;day:13;hour:2
269;INVOICE ISSUED;at_studio:1;day:13;hour:2
269;INVOICE REMINDER SENT;at_studio:1;day:13;hour:2
269;ORDER UPDATED;at_studio:1;day:13;hour:2
269;EMAIL LINK TO PHOTOS SENT;at_studio:1;day:13;hour:2
269;ORDER CLOSED;at_studio:1;day:13;hour:2
270;DETAILS ENTERED;at_studio:1;day:13;hour:3
270;PHOTOGRAPHER CHECKED IN;at_studio:1;day:13;hour:3
270;PHOTOS UPLOADED;at_studio:1;day:13;hour:3
270;CUSTOMER NOTIFIED OF GALLERY;at_studio:1;day:13;hour:3
270;CUSTOMER REMINDED OF GALLERY;at_studio:1;day:13;hour:3
270;INVOICE ISSUED;at_studio:1;day:13;hour:3
270;INVOICE REMINDER SENT;at_studio:1;day:13;hour:3
270;ORDER UPDATED;at_studio:1;day:13;hour:3
270;FEE RECEIVED;at_studio:1;day:13;hour:3
270;ORDER CLOSED;at_studio:1;day:13;hour:3
271;DETAILS ENTERED;at_studio:0;day:0;hour:0
271;PHOTOGRAPHER CHECKED IN;at_studio:0;day:0;hour:0
271;CONTACTED CUSTOMER;at_studio:0;day:0;hour:0
271;PHOTOS UPLOADED;at_studio:0;day:0;hour:0
271;CUSTOMER NOTIFIED OF GALLERY;at_studio:0;day:0;hour:0
271;ORDER PLACED;at_studio:0;day:0;hour:0
271;PHOTOS UPLOADED TO DROPBOX;at_studio:0;day:0;hour:0
271;INVOICE ISSUED;at_studio:0;day:0;hour:0
271;ORDER UPDATED;at_studio:0;day:0;hour:0
271;EMAIL LINK TO PHOTOS SENT;at_studio:0;day:0;hour:0
271;ORDER CLOSED;at_studio:0;day:0;hour:0
272;DETAILS ENTERED;at_studio:1;day:13;hour:3
272;PHOTOGRAPHER CHECKED IN;at_studio:1;day:13;hour:3
272;PHOTOS UPLOADED;at_studio:1;day:13;hour:3
272;CUSTOMER NOTIFIED OF GALLERY;at_studio:1;day:13;hour:3
272;ORDER PLACED;at_studio:1;day:13;hour:3
272;PHOTOS EDITED;at_studio:1;day:13;hour:3
272;PHOTOS UPLOADED TO DROPBOX;at_studio:1;day:13;hour:3
272;INVOICE ISSUED;at_studio:1;day:13;hour:3
272;INVOICE REMINDER SENT;at_studio:1;day:13;hour:3
272;ORDER UPDATED;at_studio:1;day:13;hour:3
272;EMAIL LINK TO PHOTOS SENT;at_studio:1;day:13;hour:3
272;ORDER CLOSED;at_studio:1;day:13;hour:3
273;DETAILS ENTERED;at_studio:1;day:13;hour:4
273;PHOTOGRAPHER CHECKED IN;at_studio:1;day:13;hour:4
273;CONTACTED CUSTOMER;at_studio:1;day:13;hour:4
273;DETAILS ENTERED;at_studio:1;day:13;hour:4
273;BOOKING CANCELLED;at_studio:1;day:13;hour:4
274;DETAILS ENTERED;at_studio:1;day:13;hour:4
274;PHOTOGRAPHER CHECKED IN;at_studio:1;day:13;hour:4
274;CONTACTED CUSTOMER;at_studio:1;day:13;hour:4
274;PHOTOS UPLOADED;at_studio:1;day:13;hour:4
274;CUSTOMER NOTIFIED OF GALLERY;at_studio:1;day:13;hour:4
274;CUSTOMER REMINDED OF GALLERY;at_studio:1;day:13;hour:4
274;INVOICE ISSUED;at_studio:1;day:13;hour:4
274;INVOICE REMINDER SENT;at_studio:1;day:13;hour:4
274;ORDER UPDATED;at_studio:1;day:13;hour:4
274;FEE RECEIVED;at_studio:1;day:13;hour:4
274;ORDER CLOSED;at_studio:1;day:13;hour:4
275;DETAILS ENTERED;at_studio:0;day:0;hour:0
275;PHOTOGRAPHER CHECKED IN;at_studio:0;day:0;hour:0
275;PHOTOS UPLOADED;at_studio:0;day:0;hour:0
275;CUSTOMER NOTIFIED OF GALLERY;at_studio:0;day:0;hour:0
275;CUSTOMER REMINDED OF GALLERY;at_studio:0;day:0;hour:0
275;INVOICE ISSUED;at_studio:0;day:0;hour:0
275;ORDER UPDATED;at_studio:0;day:0;hour:0
275;FEE RECEIVED;at_studio:0;day:0;hour:0
275;ORDER CLOSED;at_studio:0;day:0;hour:0
276;DETAILS ENTERED;at_studio:1;day:13;hour:5
276;PHOTOGRAPHER CHECKED IN;at_studio:1;day:13;hour:5
276;PHOTOS UPLOADED;at_studio:1;day:13;hour:5
276;CUSTOMER NOTIFIED OF GALLERY;at_studio:1;day:13;hour:5
276;ORDER PLACED;at_studio:1;day:13;hour:5
276;PHOTOS UPLOADED TO DROPBOX;at_studio:1;day:13;hour:5
276;INVOICE ISSUED;at_studio:1;day:13;hour:5
276;ORDER UPDATED;at_studio:1;day:13;hour:5
276;EMAIL LINK TO PHOTOS SENT;at_studio:1;day:13;hour:5
276;ORDER CLOSED;at_studio:1;day:13;hour:5
277;DETAILS ENTERED;at_studio:1;day:13;hour:5
277;PHOTOGRAPHER CHECKED IN;at_studio:1;day:13;hour:5
277;PHOTOS UPLOADED;at_studio:1;day:13;hour:5
277;CUSTOMER NOTIFIED OF GALLERY;at_studio:1;day:13;hour:5
277;CUSTOMER REMINDED OF GALLERY;at_studio:1;day:13;hour:5
277;ORDER PLACED;at_studio:1;day:13;hour:5
277;PHOTOS UPLOADED TO DROPBOX;at_studio:1;day:13;hour:5
277;INVOICE ISSUED;at_studio:1;day:13;hour:5
277;ORDER UPDATED;at_studio:1;day:13;hour:5
277;EMAIL LINK TO PHOTOS SENT;at_studio:1;day:13;hour:5
277;ORDER CLOSED;at_studio:1;day:13;hour:5
278;DETAILS ENTERED;at_studio:1;day:13;hour:6
278;PHOTOGRAPHER CHECKED IN;at_studio:1;day:13;hour:6
278;CONTACTED CUSTOMER;at_studio:1;day:13;hour:6
278;PHOTOS UPLOADED;at_studio:1;day:13;hour:6
278;CUSTOMER NOTIFIED OF GALLERY;at_studio:1;day:13;hour:6
278;CUSTOMER REMINDED OF GALLERY;at_studio:1;day:13;hour:6
278;ORDER PLACED;at_studio:1;day:13;hour:6
278;PHOTOS UPLOADED TO DROPBOX;at_studio:1;day:13;hour:6
278;INVOICE ISSUED;at_studio:1;day:13;hour:6
278;ORDER UPDATED;at_studio:1;day:13;hour:6
278;EMAIL LINK TO PHOTOS SENT;at_studio:1;day:13;hour:6
278;ORDER CLOSED;at_studio:1;day:13;hour:6
279;DETAILS ENTERED;at_studio:1;day:13;hour:6
279;PHOTOGRAPHER CHECKED IN;at_studio:1;day:13;hour:6
279;PHOTOS UPLOADED;at_studio:1;day:13;hour:6
279;CUSTOMER NOTIFIED OF GALLERY;at_studio:1;day:13;hour:6
279;CUSTOMER REMINDED OF GALLERY;at_studio:1;day:13;hour:6
279;ORDER PLACED;at_studio:1;day:13;hour:6
279;PHOTOS EDITED;at_studio:1;day:13;hour:6
279;PHOTOS UPLOADED TO DROPBOX;at_studio:1;day:13;hour:6
279;INVOICE ISSUED;at_studio:1;day:13;hour:6
279;INSTORE PAYMENT PROCESSED;at_studio:1;day:13;hour:6
279;ORDER UPDATED;at_studio:1;day:13;hour:6
279;EMAIL LINK TO PHOTOS SENT;at_studio:1;day:13;hour:6
279;ORDER CLOSED;at_studio:1;day:13;hour:6
280;DETAILS ENTERED;at_studio:1;day:13;hour:7
280;PHOTOGRAPHER CHECKED IN;at_studio:1;day:13;hour:7
280;PHOTOS UPLOADED;at_studio:1;day:13;hour:7
280;CUSTOMER NOTIFIED OF GALLERY;at_studio:1;day:13;hour:7
280;ORDER PLACED;at_studio:1;day:13;hour:7
280;PHOTOS UPLOADED TO DROPBOX;at_studio:1;day:13;hour:7
280;INVOICE ISSUED;at_studio:1;day:13;hour:7
280;ORDER UPDATED;at_studio:1;day:13;hour:7
280;EMAIL LINK TO PHOTOS SENT;at_studio:1;day:13;hour:7
280;ORDER CLOSED;at_studio:1;day:13;hour:7
281;DETAILS ENTERED;at_studio:1;day:13;hour:7
281;PHOTOGRAPHER CHECKED IN;at_studio:1;day:13;hour:7
281;PHOTOS UPLOADED;at_studio:1;day:13;hour:7
281;CUSTOMER NOTIFIED OF GALLERY;at_studio:1;day:13;hour:7
281;ORDER PLACED;at_studio:1;day:13;hour:7
281;PHOTOS UPLOADED TO DROPBOX;at_studio:1;day:13;hour:7
281;INVOICE ISSUED;at_studio:1;day:13;hour:7
281;ORDER UPDATED;at_studio:1;day:13;hour:7
281;EMAIL LINK TO PHOTOS SENT;at_studio:1;day:13;hour:7
281;ORDER CLOSED;at_studio:1;day:13;hour:7
282;DETAILS ENTERED;at_studio:1;day:14;hour:0
282;PHOTOGRAPHER CHECKED IN;at_studio:1;day:14;hour:0
282;CONTACTED CUSTOMER;at_studio:1;day:14;hour:0
282;PHOTOS UPLOADED;at_studio:1;day:14;hour:0
282;CUSTOMER NOTIFIED OF GALLERY;at_studio:1;day:14;hour:0
282;ORDER PLACED;at_studio:1;day:14;hour:0
282;PHOTOS UPLOADED TO DROPBOX;at_studio:1;day:14;hour:0
282;INVOICE ISSUED;at_studio:1;day:14;hour:0
282;ORDER UPDATED;at_studio:1;day:14;hour:0
282;EMAIL LINK TO PHOTOS SENT;at_studio:1;day:14;hour:0
282;ORDER CLOSED;at_studio:1;day:14;hour:0
283;DETAILS ENTERED;at_studio:1;day:14;hour:0
283;PHOTOGRAPHER CHECKED IN;at_studio:1;day:14;hour:0
283;CONTACTED CUSTOMER;at_studio:1;day:14;hour:0
283;INVOICE ISSUED;at_studio:1;day:14;hour:0
283;ORDER UPDATED;at_studio:1;day:14;hour:0
283;FEE RECEIVED;at_studio:1;day:14;hour:0
283;ORDER CLOSED;at_studio:1;day:14;hour:0
284;DETAILS ENTERED;at_studio:1;day:14;hour:1
284;PHOTOGRAPHER CHECKED IN;at_studio:1;day:14;hour:1
284;PHOTOS UPLOADED;at_studio:1;day:14;hour:1
284;CUSTOMER NOTIFIED OF GALLERY;at_studio:1;day:14;hour:1
284;ORDER PLACED;at_studio:1;day:14;hour:1
284;PHOTOS EDITED;at_studio:1;day:14;hour:1
284;PHOTOS UPLOADED TO DROPBOX;at_studio:1;day:14;hour:1
284;INVOICE ISSUED;at_studio:1;day:14;hour:1
284;ORDER UPDATED;at_studio:1;day:14;hour:1
284;EMAIL LINK TO PHOTOS SENT;at_studio:1;day:14;hour:1
284;ORDER CLOSED;at_studio:1;day:14;hour:1
285;DETAILS ENTERED;at_studio:1;day:14;hour:1
285;PHOTOGRAPHER CHECKED IN;at_studio:1;day:14;hour:1
285;PHOTOS UPLOADED;at_studio:1;day:14;hour:1
285;CUSTOMER NOTIFIED OF GALLERY;at_studio:1;day:14;hour:1
285;CUSTOMER REMINDED OF GALLERY;at_studio:1;day:14;hour:1
285;INVOICE ISSUED;at_studio:1;day:14;hour:1
285;ORDER UPDATED;at_studio:1;day:14;hour:1
285;FEE RECEIVED;at_studio:1;day:14;hour:1
285;ORDER CLOSED;at_studio:1;day:14;hour:1
286;DETAILS ENTERED;at_studio:1;day:14;hour:2
286;PHOTOGRAPHER CHECKED IN;at_studio:1;day:14;hour:2
286;PHOTOS UPLOADED;at_studio:1;day:14;hour:2
286;CUSTOMER NOTIFIED OF GALLERY;at_studio:1;day:14;hour:2
286;CUSTOMER REMINDED OF GALLERY;at_studio:1;day:14;hour:2
286;INVOICE ISSUED;at_studio:1;day:14;hour:2
286;ORDER UPDATED;at_studio:1;day:14;hour:2
286;FEE RECEIVED;at_studio:1;day:14;hour:2
286;ORDER CLOSED;at_studio:1;day:14;hour:2
287;DETAILS ENTERED;at_studio:0;day:0;hour:0
287;PHOTOGRAPHER CHECKED IN;at_studio:0;day:0;hour:0
287;PHOTOS UPLOADED;at_studio:0;day:0;hour:0
287;CUSTOMER NOTIFIED OF GALLERY;at_studio:0;day:0;hour:0
287;ORDER PLACED;at_studio:0;day:0;hour:0
287;PHOTOS EDITED;at_studio:0;day:0;hour:0
287;PHOTOS UPLOADED TO DROPBOX;at_studio:0;day:0;hour:0
287;INVOICE ISSUED;at_studio:0;day:0;hour:0
287;INVOICE REMINDER SENT;at_studio:0;day:0;hour:0
287;ORDER UPDATED;at_studio:0;day:0;hour:0
287;EMAIL LINK TO PHOTOS SENT;at_studio:0;day:0;hour:0
287;ORDER CLOSED;at_studio:0;day:0;hour:0
288;DETAILS ENTERED;at_studio:1;day:14;hour:2
288;PHOTOGRAPHER CHECKED IN;at_studio:1;day:14;hour:2
288;PHOTOS UPLOADED;at_studio:1;day:14;hour:2
288;CUSTOMER NOTIFIED OF GALLERY;at_studio:1;day:14;hour:2
288;ORDER PLACED;at_studio:1;day:14;hour:2
288;PHOTOS EDITED;at_studio:1;day:14;hour:2
288;PHOTOS UPLOADED TO DROPBOX;at_studio:1;day:14;hour:2
288;INVOICE ISSUED;at_studio:1;day:14;hour:2
288;ORDER UPDATED;at_studio:1;day:14;hour:2
288;EMAIL LINK TO PHOTOS SENT;at_studio:1;day:14;hour:2
288;ORDER CLOSED;at_studio:1;day:14;hour:2
289;DETAILS ENTERED;at_studio:0;day:0;hour:0
289;PHOTOGRAPHER CHECKED IN;at_studio:0;day:0;hour:0
289;PHOTOS UPLOADED;at_studio:0;day:0;hour:0
289;CUSTOMER NOTIFIED OF GALLERY;at_studio:0;day:0;hour:0
289;CUSTOMER REMINDED OF GALLERY;at_studio:0;day:0;hour:0
289;ORDER PLACED;at_studio:0;day:0;hour:0
289;PHOTOS UPLOADED TO DROPBOX;at_studio:0;day:0;hour:0
289;INVOICE ISSUED;at_studio:0;day:0;hour:0
289;ORDER UPDATED;at_studio:0;day:0;hour:0
289;EMAIL LINK TO PHOTOS SENT;at_studio:0;day:0;hour:0
289;ORDER CLOSED;at_studio:0;day:0;hour:0
290;DETAILS ENTERED;at_studio:0;day:0;hour:0
290;PHOTOGRAPHER CHECKED IN;at_studio:0;day:0;hour:0
290;PHOTOS UPLOADED;at_studio:0;day:0;hour:0
290;CUSTOMER NOTIFIED OF GALLERY;at_studio:0;day:0;hour:0
290;ORDER PLACED;at_studio:0;day:0;hour:0
290;PHOTOS EDITED;at_studio:0;day:0;hour:0
290;PHOTOS UPLOADED TO DROPBOX;at_studio:0;day:0;hour:0
290;INVOICE ISSUED;at_studio:0;day:0;hour:0
290;ORDER UPDATED;at_studio:0;day:0;hour:0
290;EMAIL LINK TO PHOTOS SENT;at_studio:0;day:0;hour:0
290;ORDER CLOSED;at_studio:0;day:0;hour:0
291;DETAILS ENTERED;at_studio:0;day:0;hour:0
291;PHOTOGRAPHER CHECKED IN;at_studio:0;day:0;hour:0
291;PHOTOS UPLOADED;at_studio:0;day:0;hour:0
291;CUSTOMER NOTIFIED OF GALLERY;at_studio:0;day:0;hour:0
291;ORDER PLACED;at_studio:0;day:0;hour:0
291;PHOTOS EDITED;at_studio:0;day:0;hour:0
291;PHOTOS UPLOADED TO DROPBOX;at_studio:0;day:0;hour:0
291;INVOICE ISSUED;at_studio:0;day:0;hour:0
291;ORDER UPDATED;at_studio:0;day:0;hour:0
291;EMAIL LINK TO PHOTOS SENT;at_studio:0;day:0;hour:0
291;ORDER CLOSED;at_studio:0;day:0;hour:0
292;DETAILS ENTERED;at_studio:1;day:14;hour:3
292;PHOTOGRAPHER CHECKED IN;at_studio:1;day:14;hour:3
292;CONTACTED CUSTOMER;at_studio:1;day:14;hour:3
292;DETAILS ENTERED;at_studio:1;day:14;hour:3
292;PHOTOGRAPHER CHECKED IN;at_studio:1;day:14;hour:3
292;PHOTOS UPLOADED;at_studio:1;day:14;hour:3
292;CUSTOMER NOTIFIED OF GALLERY;at_studio:1;day:14;hour:3
292;ORDER PLACED;at_studio:1;day:14;hour:3
292;PHOTOS EDITED;at_studio:1;day:14;hour:3
292;PHOTOS UPLOADED TO DROPBOX;at_studio:1;day:14;hour:3
292;INVOICE ISSUED;at_studio:1;day:14;hour:3
292;ORDER UPDATED;at_studio:1;day:14;hour:3
292;EMAIL LINK TO PHOTOS SENT;at_studio:1;day:14;hour:3
292;ORDER CLOSED;at_studio:1;day:14;hour:3
293;DETAILS ENTERED;at_studio:1;day:14;hour:3
293;PHOTOGRAPHER CHECKED IN;at_studio:1;day:14;hour:3
293;PHOTOS UPLOADED;at_studio:1;day:14;hour:3
293;CUSTOMER NOTIFIED OF GALLERY;at_studio:1;day:14;hour:3
293;CUSTOMER REMINDED OF GALLERY;at_studio:1;day:14;hour:3
293;INVOICE ISSUED;at_studio:1;day:14;hour:3
293;ORDER UPDATED;at_studio:1;day:14;hour:3
293;FEE RECEIVED;at_studio:1;day:14;hour:3
293;ORDER CLOSED;at_studio:1;day:14;hour:3
294;DETAILS ENTERED;at_studio:1;day:14;hour:4
294;PHOTOGRAPHER CHECKED IN;at_studio:1;day:14;hour:4
294;PHOTOS UPLOADED;at_studio:1;day:14;hour:4
294;CUSTOMER NOTIFIED OF GALLERY;at_studio:1;day:14;hour:4
294;CUSTOMER REMINDED OF GALLERY;at_studio:1;day:14;hour:4
294;INVOICE ISSUED;at_studio:1;day:14;hour:4
294;INVOICE REMINDER SENT;at_studio:1;day:14;hour:4
294;ORDER UPDATED;at_studio:1;day:14;hour:4
294;FEE RECEIVED;at_studio:1;day:14;hour:4
294;ORDER CLOSED;at_studio:1;day:14;hour:4
295;DETAILS ENTERED;at_studio:1;day:14;hour:4
295;PHOTOGRAPHER CHECKED IN;at_studio:1;day:14;hour:4
295;PHOTOS UPLOADED;at_studio:1;day:14;hour:4
295;CUSTOMER NOTIFIED OF GALLERY;at_studio:1;day:14;hour:4
295;CUSTOMER REMINDED OF GALLERY;at_studio:1;day:14;hour:4
295;INVOICE ISSUED;at_studio:1;day:14;hour:4
295;ORDER UPDATED;at_studio:1;day:14;hour:4
295;FEE RECEIVED;at_studio:1;day:14;hour:4
295;ORDER CLOSED;at_studio:1;day:14;hour:4
296;DETAILS ENTERED;at_studio:1;day:14;hour:5
296;PHOTOGRAPHER CHECKED IN;at_studio:1;day:14;hour:5
296;PHOTOS UPLOADED;at_studio:1;day:14;hour:5
296;CUSTOMER NOTIFIED OF GALLERY;at_studio:1;day:14;hour:5
296;ORDER PLACED;at_studio:1;day:14;hour:5
296;PHOTOS EDITED;at_studio:1;day:14;hour:5
296;PHOTOS UPLOADED TO DROPBOX;at_studio:1;day:14;hour:5
296;INVOICE ISSUED;at_studio:1;day:14;hour:5
296;ORDER UPDATED;at_studio:1;day:14;hour:5
296;EMAIL LINK TO PHOTOS SENT;at_studio:1;day:14;hour:5
296;ORDER CLOSED;at_studio:1;day:14;hour:5
297;DETAILS ENTERED;at_studio:1;day:14;hour:5
297;PHOTOGRAPHER CHECKED IN;at_studio:1;day:14;hour:5
297;PHOTOS UPLOADED;at_studio:1;day:14;hour:5
297;CUSTOMER NOTIFIED OF GALLERY;at_studio:1;day:14;hour:5
297;CUSTOMER REMINDED OF GALLERY;at_studio:1;day:14;hour:5
297;INVOICE ISSUED;at_studio:1;day:14;hour:5
297;ORDER UPDATED;at_studio:1;day:14;hour:5
297;FEE RECEIVED;at_studio:1;day:14;hour:5
297;ORDER CLOSED;at_studio:1;day:14;hour:5
298;DETAILS ENTERED;at_studio:0;day:0;hour:0
298;PHOTOGRAPHER CHECKED IN;at_studio:0;day:0;hour:0
298;PHOTOS UPLOADED;at_studio:0;day:0;hour:0
298;CUSTOMER NOTIFIED OF GALLERY;at_studio:0;day:0;hour:0
298;ORDER PLACED;at_studio:0;day:0;hour:0
298;PHOTOS UPLOADED TO DROPBOX;at_studio:0;day:0;hour:0
298;INVOICE ISSUED;at_studio:0;day:0;hour:0
298;ORDER UPDATED;at_studio:0;day:0;hour:0
298;EMAIL LINK TO PHOTOS SENT;at_studio:0;day:0;hour:0
298;ORDER CLOSED;at_studio:0;day:0;hour:0
299;DETAILS ENTERED;at_studio:1;day:14;hour:6
299;PHOTOGRAPHER CHECKED IN;at_studio:1;day:14;hour:6
299;PHOTOS UPLOADED;at_studio:1;day:14;hour:6
299;CUSTOMER NOTIFIED OF GALLERY;at_studio:1;day:14;hour:6
299;CUSTOMER REMINDED OF GALLERY;at_studio:1;day:14;hour:6
299;ORDER PLACED;at_studio:1;day:14;hour:6
299;PHOTOS UPLOADED TO DROPBOX;at_studio:1;day:14;hour:6
299;INVOICE ISSUED;at_studio:1;day:14;hour:6
299;ORDER UPDATED;at_studio:1;day:14;hour:6
299;EMAIL LINK TO PHOTOS SENT;at_studio:1;day:14;hour:6
299;ORDER CLOSED;at_studio:1;day:14;hour:6
300;DETAILS ENTERED;at_studio:0;day:0;hour:0
300;PHOTOGRAPHER CHECKED IN;at_studio:0;day:0;hour:0
300;PHOTOS UPLOADED;at_studio:0;day:0;hour:0
300;CUSTOMER NOTIFIED OF GALLERY;at_studio:0;day:0;hour:0
300;ORDER PLACED;at_studio:0;day:0;hour:0
300;PHOTOS EDITED;at_studio:0;day:0;hour:0
300;PHOTOS UPLOADED TO DROPBOX;at_studio:0;day:0;hour:0
300;INVOICE ISSUED;at_studio:0;day:0;hour:0
